Document,Date,Parliament-Session,Original Word Count,Final Word Count,Topic Coherence,Dominant Topic,Dominant Topic Value,Topic Keywords,Topic Keyword 0,Topic Keyword 1,Topic Keyword 2,Topic Keyword 3,Topic Keyword 4,Topic Keyword 5,Topic Keyword 6,Topic Keyword 7,Topic Keyword 8,Topic Keyword 9
20161102-HAN103-E.pdf,2016-11-02,42-1,51321,22038,0.28134398370884073,5,countri,"day, work, budget, veteran, billion, countri, benefit, year, need, want",day,work,budget,veteran,billion,countri,benefit,year,need,want
20190529-HAN422-E.pdf,2019-05-29,42-1,43797,18342,0.23453221665702184,0,right,"right, work, assist, medic, common, trudeau, want, access, us, new",right,work,assist,medic,common,trudeau,want,access,us,new
20170217-HAN143-E.pdf,2017-02-17,42-1,42426,17958,0.2821000645738435,1,nation,"park, nation, urban, roug, cbc, protect, work, common, get, ecolog",park,nation,urban,roug,cbc,protect,work,common,get,ecolog
20131028-HAN009-E.pdf,2013-10-28,41-2,71319,29405,0.2356635362335809,1,budget,"job, budget, work, like, support, countri, need, colleagu, say, make",job,budget,work,like,support,countri,need,colleagu,say,make
20131120-HAN020-E.pdf,2013-11-20,41-2,77560,31986,0.29089791477396376,4,like,"veteran, philippin, work, help, like, need, want, us, know, servic",veteran,philippin,work,help,like,need,want,us,know,servic
20231205-HAN262-E.pdf,2023-12-05,44-1,82594,39563,0.3017004569753296,0,hous,"hous, veteran, question, common, need, make, want, take, work, commun",hous,veteran,question,common,need,make,want,take,work,commun
20110921-HAN017-E.pdf,2011-09-21,41-1,44656,18242,0.2908022811172348,4,make,"crime, offenc, sentenc, year, make, like, seriou, go, chang, work",crime,offenc,sentenc,year,make,like,seriou,go,chang,work
20200812-HAN045-E.pdf,2020-08-12,43-1,43709,20148,0.2973798912913405,3,need,"work, support, order, need, get, health, back, us, mani, famili",work,support,order,need,get,health,back,us,mani,famili
20230927-HAN225-E.pdf,2023-09-27,44-1,43630,21607,0.2853165576257989,1,care,"hous, care, need, want, right, make, common, competit, afford, opposit",hous,care,need,want,right,make,common,competit,afford,opposit
20191209-HAN003-E.pdf,2019-12-09,43-1,94816,44440,0.27440177234043167,3,make,"work, like, need, make, support, want, get, first, us, import",work,like,need,make,support,want,get,first,us,import
20090603-HAN067-E.pdf,2009-06-03,40-2,53188,22843,0.27295477585543176,6,week,"work, tobacco, health, like, take, need, week, common, nation, action",work,tobacco,health,like,take,need,week,common,nation,action
20221123-HAN133-E.pdf,2022-11-23,44-1,41653,20582,0.32133403493283463,2,court,"need, right, court, justic, make, want, system, trudeau, see, servic",need,right,court,justic,make,want,system,trudeau,see,servic
20220426-HAN058-E.pdf,2022-04-26,44-1,75869,36326,0.27960938217138326,3,hous,"budget, need, go, hous, health, support, colleagu, year, make, us",budget,need,go,hous,health,support,colleagu,year,make,us
20070320-HAN124-E.pdf,2007-03-20,39-1,75325,32529,0.31052412158851256,1,tax,"budget, tax, billion, work, quebec, million, child, say, support, new",budget,tax,billion,work,quebec,million,child,say,support,new
20180612-HAN313-E.pdf,2018-06-12,42-1,125342,55968,0.2844809752056247,4,job,"energi, invest, project, pipelin, job, commun, billion, want, economi, work",energi,invest,project,pipelin,job,commun,billion,want,economi,work
20171212-HAN250-E.pdf,2017-12-12,42-1,76858,31681,0.3628832629252714,2,region,"minist, cabinet, region, posit, respons, legisl, state, equal, import, like",minist,cabinet,region,posit,respons,legisl,state,equal,import,like
20231006-HAN231-E.pdf,2023-10-06,44-1,41259,19907,0.250029477359055,1,right,"repair, right, climat, energi, work, project, scotia, like, make, want",repair,right,climat,energi,work,project,scotia,like,make,want
20060925-HAN052-E.pdf,2006-09-25,39-1,70009,29484,0.31155495021717006,2,us,"agreement, industri, us, lumber, support, year, softwood, deal, care, trade",agreement,industri,us,lumber,support,year,softwood,deal,care,trade
20140916-HAN110-E.pdf,2014-09-16,41-2,122116,52606,0.33415002969202223,1,minimum,"wage, minimum, support, need, work, iraq, job, worker, us, feder",wage,minimum,support,need,work,iraq,job,worker,us,feder
20101123-HAN102-E.pdf,2010-11-23,40-3,104073,44509,0.25697027183702287,2,plan,"pension, spam, plan, incom, legisl, retir, senior, know, need, us",pension,spam,plan,incom,legisl,retir,senior,know,need,us
20110923-HAN019-E.pdf,2011-09-23,41-1,52849,24449,0.31418934144854854,6,human,"refuge, ontario, countri, parliamentari, secretari, right, human, legisl, come, qubec",refuge,ontario,countri,parliamentari,secretari,right,human,legisl,come,qubec
20230322-HAN171-E.pdf,2023-03-22,44-1,80683,40682,0.3785958735911219,3,busi,"tax, want, question, busi, import, inquiri, think, need, agre, increas",tax,want,question,busi,import,inquiri,think,need,agre,increas
20150203-HAN168-E.pdf,2015-02-03,41-2,82569,34033,0.2583219228796834,5,work,"vote, elect, busi, common, rule, work, want, parti, right, get",vote,elect,busi,common,rule,work,want,parti,right,get
20171026-HAN223-E.pdf,2017-10-26,42-1,73934,30307,0.26226567316544136,2,make,"minist, victim, make, work, equal, right, region, say, want, import",minist,victim,make,work,equal,right,region,say,want,import
20171006-HAN214-E.pdf,2017-10-06,42-1,43846,18971,0.24578050439996876,5,site,"develop, sustain, environ, nation, support, site, report, work, histor, tax",develop,sustain,environ,nation,support,site,report,work,histor,tax
20140404-HAN069-E.pdf,2014-04-04,41-2,51119,23999,0.3388785999505706,5,qubec,"ontario, budget, parliamentari, secretari, countri, qubec, nation, job, common, state",ontario,budget,parliamentari,secretari,countri,qubec,nation,job,common,state
20160921-HAN078-E.pdf,2016-09-21,42-1,41173,17352,0.30726058455674204,0,work,"work, right, servic, common, like, chang, bargain, us, worker, make",work,right,servic,common,like,chang,bargain,us,worker,make
20171122-HAN236-E.pdf,2017-11-22,42-1,49779,21048,0.20182845995495277,0,cannabi,"cannabi, children, home, famili, work, first, legal, british, tax, new",cannabi,children,home,famili,work,first,legal,british,tax,new
20210308-HAN068-E.pdf,2021-03-08,43-2,66813,32250,0.26033394547858907,0,women,"women, elect, day, get, work, benefit, vote, diabet, support, need",women,elect,day,get,work,benefit,vote,diabet,support,need
20230501-HAN188-E.pdf,2023-05-01,44-1,63780,30430,0.2697902970361386,6,like,"budget, work, need, health, want, tax, like, import, support, farm",budget,work,need,health,want,tax,like,import,support,farm
20190322-HAN394-E.pdf,2019-03-22,42-1,30198,11577,0.35530825676977706,0,common,"common, privileg, job, gener, question, know, chagger, caucu, matter, vote",common,privileg,job,gener,question,know,chagger,caucu,matter,vote
20061016-HAN062-E.pdf,2006-10-16,39-1,68769,29891,0.3846026327167428,0,order,"order, inform, worker, use, product, crimin, right, hazard, first, safeti",order,inform,worker,use,product,crimin,right,hazard,first,safeti
20090302-HAN021-E.pdf,2009-03-02,40-2,68517,27926,0.27258621059651733,4,right,"budget, passport, servic, support, right, pay, need, us, get, like",budget,passport,servic,support,right,pay,need,us,get,like
20160125-HAN008-E.pdf,2016-01-25,42-1,76740,33008,0.3343336926378794,6,famili,"work, mani, need, like, support, commun, famili, ride, first, new",work,mani,need,like,support,commun,famili,ride,first,new
20141007-HAN124-E.pdf,2014-10-07,41-2,83624,35432,0.3168477478891606,2,iraq,"us, isil, iraq, countri, fiddl, make, common, know, war, mission",us,isil,iraq,countri,fiddl,make,common,know,war,mission
20201009-HAN013-E.pdf,2020-10-09,43-2,36464,17971,0.3897833875207975,4,die,"assist, medic, care, provid, die, decis, legisl, death, maid, person",assist,medic,care,provid,die,decis,legisl,death,maid,person
20180430-HAN288-E.pdf,2018-04-30,42-1,73696,31996,0.2969954175427599,5,nation,"oil, tanker, first, want, like, nation, pipelin, coast, us, energi",oil,tanker,first,want,like,nation,pipelin,coast,us,energi
20150402-HAN195-E.pdf,2015-04-02,41-2,34529,13683,0.2223708175646046,2,made,"firearm, question, made, support, famili, common, inform, care, make, know",firearm,question,made,support,famili,common,inform,care,make,know
20210615-HAN118-E.pdf,2021-06-15,43-2,82385,39266,0.355936136100745,5,common,"languag, quebec, french, nation, work, common, feder, support, want, colleagu",languag,quebec,french,nation,work,common,feder,support,want,colleagu
20210603-HAN110-E.pdf,2021-06-03,43-2,85292,41254,0.3769965635171473,2,nation,"indigen, school, nation, children, commun, first, need, call, action, residenti",indigen,school,nation,children,commun,first,need,call,action,residenti
20111212-HAN065-E.pdf,2011-12-12,41-1,69915,29721,0.2522716817136301,0,trade,"trade, panama, right, work, agreement, us, like, copyright, question, want",trade,panama,right,work,agreement,us,like,copyright,question,want
20090203-HAN007-E.pdf,2009-02-03,40-2,76184,32329,0.313465034828833,4,invest,"budget, econom, plan, need, invest, work, want, support, billion, like",budget,econom,plan,need,invest,work,want,support,billion,like
20121004-HAN159-E.pdf,2012-10-04,41-1,79459,33104,0.3187431399867155,5,come,"want, immigr, countri, crime, crimin, come, year, power, say, system",want,immigr,countri,crime,crimin,come,year,power,say,system
20090427-HAN046-E.pdf,2009-04-27,40-2,71750,31362,0.37053916019787564,1,state,"border, state, unit, trade, us, import, want, need, issu, american",border,state,unit,trade,us,import,want,need,issu,american
20121127-HAN186-E.pdf,2012-11-27,41-1,72387,31592,0.38415623286147577,6,transpar,"nation, first, commun, account, inform, legisl, transpar, financi, need, park",nation,first,commun,account,inform,legisl,transpar,financi,need,park
20061024-HAN068-E.pdf,2006-10-24,39-1,77987,32296,0.23568186089108853,5,work,"order, stand, want, opposit, loan, work, make, payday, common, industri",order,stand,want,opposit,loan,work,make,payday,common,industri
20160323-HAN034-E.pdf,2016-03-23,42-1,3154,1350,0.43256038526869295,6,common,"jim, us, reproduct, know, today, colleagu, common, love, famili, thank",jim,us,reproduct,know,today,colleagu,common,love,famili,thank
20181107-HAN351-E.pdf,2018-11-07,42-1,42491,18282,0.2212252934743832,6,us,"agreement, trade, right, israel, trudeau, countri, us, jewish, today, want",agreement,trade,right,israel,trudeau,countri,us,jewish,today,want
20110929-HAN023-E.pdf,2011-09-29,41-1,76581,32990,0.3608715061550501,0,job,"job, tax, econom, plan, busi, invest, need, economi, work, support",job,tax,econom,plan,busi,invest,need,economi,work,support
20140228-HAN064-E.pdf,2014-02-28,41-2,49523,23600,0.3482937559144797,1,ontario,"drug, ontario, secretari, grain, parliamentari, qubec, compani, job, develop, common",drug,ontario,secretari,grain,parliamentari,qubec,compani,job,develop,common
20101208-HAN113-E.pdf,2010-12-08,40-3,43281,17626,0.24593314517539408,0,question,"question, nation, common, sampl, analysi, court, order, monument, take, provid",question,nation,common,sampl,analysi,court,order,monument,take,provid
20100317-HAN011-E.pdf,2010-03-17,40-3,41452,16979,0.25299955519119227,5,want,"common, parliament, work, know, question, want, prorog, market, order, said",common,parliament,work,know,question,want,prorog,market,order,said
20100512-HAN045-E.pdf,2010-05-12,40-3,77022,32454,0.23949203069283315,4,may,"fisheri, industri, price, crab, may, get, issu, fish, like, question",fisheri,industri,price,crab,may,get,issu,fish,like,question
20060607-HAN035-E.pdf,2006-06-07,39-1,45599,18640,0.23184111004208682,6,question,"crime, use, us, work, develop, want, question, english, support, gun",crime,use,us,work,develop,want,question,english,support,gun
20220519-HAN075-E.pdf,2022-05-19,44-1,109224,51757,0.24135294106389468,3,busi,"work, filomena, procur, busi, tassi, get, need, say, health, us",work,filomena,procur,busi,tassi,get,need,say,health,us
20090206-HAN010-E.pdf,2009-02-06,40-2,50732,23960,0.3907547924320974,6,nonprofit,"organ, work, notforprofit, ontario, need, sector, nonprofit, corpor, job, secretari",organ,work,notforprofit,ontario,need,sector,nonprofit,corpor,job,secretari
20091126-HAN118-E.pdf,2009-11-26,40-2,73501,29703,0.23291678327868143,6,us,"issu, child, common, say, question, think, us, get, parti, ten",issu,child,common,say,question,think,us,get,parti,ten
20060411-HAN007-E.pdf,2006-04-11,39-1,74904,31697,0.2788695783351593,1,child,"care, child, need, work, like, tax, health, make, year, want",care,child,need,work,like,tax,health,make,year,want
20071101-HAN013-E.pdf,2007-11-01,39-2,78997,33832,0.33764005822117155,1,pay,"women, pay, child, care, need, work, equiti, countri, equal, cut",women,pay,child,care,need,work,equiti,countri,equal,cut
20100526-HAN049-E.pdf,2010-05-26,40-3,47519,19126,0.23390443091806223,4,citizenship,"air, children, languag, offici, citizenship, may, work, want, question, amend",air,children,languag,offici,citizenship,may,work,want,question,amend
20141107-HAN141-E.pdf,2014-11-07,41-2,51571,24743,0.27292212753983897,4,nuclear,"ontario, parliamentari, industri, secretari, nuclear, provid, develop, nation, censu, liabil",ontario,parliamentari,industri,secretari,nuclear,provid,develop,nation,censu,liabil
20231102-HAN245-E.pdf,2023-11-02,44-1,79184,37087,0.37257141817271566,5,oil,"carbon, heat, tax, home, say, oil, want, get, need, question",carbon,heat,tax,home,say,oil,want,get,need,question
20230515-HAN197-E.pdf,2023-05-15,44-1,102033,49346,0.3163101571625341,4,need,"hous, nation, hussen, right, need, first, ahm, commun, want, work",hous,nation,hussen,right,need,first,ahm,commun,want,work
20170207-HAN135-E.pdf,2017-02-07,42-1,76938,32835,0.2406729911564971,0,statist,"statist, ukrain, import, like, trade, make, need, work, inform, question",statist,ukrain,import,like,trade,make,need,work,inform,question
20180209-HAN261-E.pdf,2018-02-09,42-1,35583,14397,0.2589043125970453,6,get,"parti, access, make, support, work, event, get, polit, new, money",parti,access,make,support,work,event,get,polit,new,money
20140306-HAN058-E.pdf,2014-03-06,41-2,74322,31764,0.3247046199023316,5,support,"trade, agreement, hondura, countri, right, support, want, common, seal, free",trade,agreement,hondura,countri,right,support,want,common,seal,free
20220927-HAN103-E.pdf,2022-09-27,44-1,73693,35540,0.3360715492299985,1,carbon,"tax, carbon, need, price, make, cost, climat, know, get, food",tax,carbon,need,price,make,cost,climat,know,get,food
20101125-HAN104-E.pdf,2010-11-25,40-3,76056,31532,0.3483455328682261,3,first,"mission, afghanistan, train, first, militari, afghan, nation, need, secur, work",mission,afghanistan,train,first,militari,afghan,nation,need,secur,work
20230207-HAN155-E.pdf,2023-02-07,44-1,70452,33890,0.3216391962531536,5,get,"carbon, tax, price, climat, say, get, year, want, chang, countri",carbon,tax,price,climat,say,get,year,want,chang,countri
20160502-HAN046-E.pdf,2016-05-02,42-1,118654,51204,0.34523837141740465,3,legisl,"care, assist, die, legisl, right, decis, court, medic, issu, protect",care,assist,die,legisl,right,decis,court,medic,issu,protect
20120606-HAN135-E.pdf,2012-06-06,41-1,71428,30872,0.31625564226343655,3,search,"rescu, coast, guard, search, agre, like, john, common, want, centr",rescu,coast,guard,search,agre,like,john,common,want,centr
20180614-HAN315-E.pdf,2018-06-14,42-1,160538,71614,0.27902340026868716,2,tax,"vote, carbon, tax, deputi, say, cost, agre, west, board, busi",vote,carbon,tax,deputi,say,cost,agre,west,board,busi
20150421-HAN197-E.pdf,2015-04-21,41-2,56903,23698,0.42204039655130693,0,prison,"prison, drug, problem, need, like, make, issu, program, work, want",prison,drug,problem,need,like,make,issu,program,work,want
20071126-HAN024-E.pdf,2007-11-26,39-2,65615,27773,0.232720048366679,5,state,"tax, crime, work, countri, need, state, year, us, know, make",tax,crime,work,countri,need,state,year,us,know,make
